IMG_20191015_032547.jpg,9.81061e-07,5.88637e-05,0.0252633,8.53523e-05,0.000475815,0.00724121,0.000436572,0.00454624,0.00143627,0.0113676,0.00357891,0.00117041,0.00862745,0.00294122,0.00215147,0.00325908,0.00520551,0.0214293,0.00104581,0.0665552,0.0288196,0.000669084,0.0221769,9.81061e-07,0.000269792,0.00345628,0.0,7.94659e-05,0.000355144,0.0,5.88637e-06,1.17727e-05,0.0,9.81061e-07,9.81061e-07,0.0,4.90531e-06,0.000734815,0.996357,3.04129e-05,0.000264886,0.000151083,0.000128519,0.000400273,5.88637e-05,6.27879e-05,0.000208966,2.94318e-06,2.94318e-06,0.000118708,1.17727e-05,2.94318e-06,9.22197e-05,0.000134405,0.0,0.000171686,5.59205e-05,0.0,0.00015697,0.0,0.0,7.65228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033258,0.00757379,0.0,0.0,5.88637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157951,0.0017973,0.0,1.76591e-05,0.000131462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25644e-05,0.00108505,0.0,6.76932e-05,0.00160698,0.0,1.86402e-05,0.00032375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81061e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000216814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120847,0.00952277,0.114731,0.00679873,0.00569546,0.00056585,0.0124373,0.00566419,0.000409459,0.0169641,0.00545946,0.00336382,0.0168419,0.0119283,0.00257334,0.0176323,0.0177859,0.00362826,0.0165575,0.0237429,0.012335,0.0116298,0.018366,0.000605658,0.00673902,0.00566134,0.0,0.00415431,0.00152125,0.0,0.00249941,0.000673902,0.0,0.00376191,0.000113739,0.0,0.000878631,0.0152325,0.634767,0.000901379,0.00099237,2.55912e-05,0.000611345,0.000272973,0.000113739,0.00043505,0.000298564,0.000324155,0.000119426,0.000580067,0.000227477,5.40259e-05,0.00108905,0.000838823,4.2652e-05,0.00155253,0.00297995,7.10867e-05,0.0011772,0.000173451,9.66779e-05,0.000432207,0.0,0.000110895,0.000201886,0.0,6.53997e-05,9.38344e-05,0.0,0.00013933,9.38344e-05,0.0,0.000127956,0.00689256,0.245329,1.70608e-05,0.0,0.0,2.84347e-06,0.0,0.0,2.84347e-06,0.0,0.0,2.84347e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506137,0.0169471,0.124675,8.5304e-06,2.84347e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000776267,0.0792133,0.186187,0.00338657,0.163323,0.0155253,0.0121899,0.564897,0.0,0.033752,0.0700886,0.0,0.0703161,0.000693806,0.0,0.151676,5.68693e-06,0.0,0.0581859,0.0,0.0,0.00971044,0.0,0.0,0.00216388,0.0,0.0,0.000727928,0.0,0.0,0.000321312,0.0,0.0,0.000207573,0.0,0.0,0.00164921,0.0640207,0.0953102,0.00872944,0.195264,0.00661959,0.022307,0.149876,0.0,0.038583,0.00969338,0.0,0.0427146,8.5304e-05,0.0,0.0372238,0.0,0.0,0.0099891,0.0,0.0,0.00149282,0.0,0.0,0.000477702,0.0,0.0,0.000173451,0.0,0.0,5.68693e-05,0.0,0.0,0.000145017,0.0,0.0,0.000218947,0.00207289,0.00538553,0.00108336,0.000290034,0.0,0.000577224,8.5304e-06,0.0,0.000349746,0.0,0.0,0.000110895,0.0,0.0,3.69651e-05,0.0,0.0,3.12781e-05,0.0,0.0,5.68693e-06,0.0,0.0,2.84347e-06,0.0,0.0,2.84347e-06,0.0,0.0,2.84347e-06,0.0,0.0,0.0,0.0,0.0,0.00110611,0.00199327,0.0166172,0.0042652,0.000708023,8.5304e-06,0.00295436,0.000156391,0.0,0.00178854,3.12781e-05,0.0,0.00102649,0.0,0.0,0.00077911,0.0,0.0,0.000747832,0.0,0.0,0.000253069,0.0,0.0,7.67736e-05,0.0,0.0,4.83389e-05,0.0,0.0,1.13739e-05,0.0,0.0,5.11824e-05,0.0,0.0,0.0620367,0.0236077,0.0372011,0.00831339,0.00776766,5.91215e-05,0.0201695,0.00563019,0.0,0.078336,0.0428904,0.0,0.0788544,0.0633419,0.0,0.0780631,0.0361005,0.0,0.0640695,0.0443548,0.0,0.0528455,0.0342905,0.0,0.0373875,0.0350272,0.0,0.051795,0.122509,0.0,0.0191508,0.0400207,0.0,0.00223752,0.000218295,0.0,0.0117834,0.0908607,0.299719,0.00957768,0.00542554,0.00175091,0.00489344,0.00199649,0.000573024,0.00412486,0.00123246,0.00014553,0.00191008,0.000113695,0.0,0.000127339,0.0,0.0,0.00100507,0.0,0.0,0.000604859,0.0,0.0,0.000241034,0.0,0.0,0.000154625,0.0,0.0,9.09562e-06,0.0,0.0,0.000140982,0.0,0.0,0.00587122,0.0599447,0.112645,0.00983236,0.00694905,0.00080951,0.00206016,0.00218295,0.0,0.00164631,0.0,0.0,0.00125974,0.0,0.0,0.000691267,0.0,0.0,0.000359277,0.0,0.0,9.5504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36434e-05,0.0,0.0,0.00898192,0.0614227,0.105123,0.0226481,0.0156808,0.00221023,0.160338,0.00275142,0.0,0.354861,0.000140982,0.0,0.0334309,4.54781e-06,0.0,0.00242398,0.0,0.0,0.0113695,0.0,0.0,0.00209654,0.0,0.0,0.000309251,0.0,0.0,0.000495711,0.0,0.0,8.18605e-05,0.0,0.0,0.000422946,0.0,0.0,0.00899556,0.167196,0.181071,0.0478657,0.230806,0.033481,0.0902422,0.540207,0.00772218,0.261326,0.175759,0.000509355,0.122286,0.00249675,0.0,0.120672,9.09562e-06,0.0,0.175427,0.0,0.0,0.041758,0.0,0.0,0.00536187,0.0,0.0,0.000950492,0.0,0.0,0.000272868,0.0,0.0,0.000618502,0.0,0.0,0.0163403,0.0881183,0.0559198,0.0378105,0.151738,0.00164176,0.0467287,0.122864,0.0,0.0411167,0.0138253,0.0,0.0455781,0.000254677,0.0,0.0462285,0.0,0.0,0.0374421,0.0,0.0,0.00549375,0.0,0.0,0.000927753,0.0,0.0,0.000304703,0.0,0.0,0.000113695,0.0,0.0,0.000241034,0.0,0.0,0.0012552,0.000877727,0.000750388,0.00232848,4.54781e-06,0.0,0.00266502,0.0,0.0,0.00173726,0.0,0.0,0.000691267,0.0,0.0,0.000391112,0.0,0.0,0.000154625,0.0,0.0,0.000259225,0.0,0.0,2.2739e-05,0.0,0.0,4.54781e-06,0.0,0.0,0.0,0.0,0.0,4.54781e-06,0.0,0.0,0.0024831,0.00351546,0.00206016,0.00437499,0.000377468,0.0,0.008609,0.00109147,0.0,0.0315027,0.00110967,0.0,0.0398115,0.000550285,0.0,0.0408348,0.0010278,0.0,0.0479475,0.000272868,0.0,0.0555378,4.54781e-06,0.0,0.0558334,0.0,0.0,0.0129703,0.0,0.0,0.000836797,0.0,0.0,0.0001046,0.0,0.0,0.0518317,0.0226909,0.00364735,0.00987769,0.0056636,0.00209375,0.115796,0.00454076,0.000673859,0.199015,0.00790246,0.00061992,0.0589494,0.0139809,0.00287245,0.0217716,0.0147991,0.0134392,0.0202089,0.0254631,5.46988e-05,0.0235653,0.0306587,0.0,0.0265282,0.0426787,0.0,0.0113652,0.00711236,0.0,0.00363215,0.000228671,0.0,0.0040857,1.44344e-05,0.0,0.00398086,0.025776,0.8813,0.0216303,0.00784852,0.00341792,0.0439421,0.000270455,3.79853e-06,0.0685338,0.000131429,3.57062e-05,0.0101709,0.000266657,0.00010408,0.000823521,0.00074831,0.000177771,0.000845552,0.000533313,4.55823e-05,0.000371496,0.000275773,1.51941e-06,0.000314518,0.000199803,0.0,0.000264378,0.000192205,0.0,0.000144344,0.000230191,0.0,0.000574337,0.000224873,0.0,0.00712224,0.0254251,0.326816,0.0388248,0.00038745,2.0512e-05,0.0131323,3.11479e-05,0.0,0.00503077,1.44344e-05,0.0,0.00167667,2.27912e-06,0.0,0.0005166,0.0,0.0,0.000436071,2.27912e-06,0.0,8.5087e-05,0.0,0.0,3.03882e-05,0.0,0.0,1.44344e-05,0.0,0.0,3.79853e-06,0.0,0.0,0.000198283,0.0,0.0,0.0195275,0.0225344,0.0174117,0.131002,0.00281927,0.000448986,0.0759683,0.000423156,0.0,0.0850825,3.79853e-06,0.0,0.0076943,0.0,0.0,0.00103928,0.0,0.0,0.00160298,0.0,0.0,0.000376054,0.0,0.0,9.19244e-05,0.0,0.0,4.86212e-05,0.0,0.0,5.77376e-05,0.0,0.0,0.00018081,0.0,0.0,0.00698853,0.0224166,0.00989289,0.0333799,0.0275105,0.00760237,0.0422222,0.0260883,0.00177239,0.0394553,0.00340272,9.0405e-05,0.0131604,0.000452025,1.44344e-05,0.0121165,0.000422396,1.21553e-05,0.0101147,0.00074755,7.59706e-07,0.00328041,0.000810606,0.0,0.00140014,0.000578136,0.0,0.000660944,0.000486212,0.0,0.000357821,4.78614e-05,0.0,0.000729317,7.59706e-07,0.0,0.00543949,0.0224516,0.00046418,0.0134278,0.0135752,0.000107878,0.00959356,0.00697714,1.13956e-05,0.00766467,0.000778698,1.51941e-05,0.00549571,6.30556e-05,3.03882e-06,0.00283902,4.40629e-05,0.0,0.0016007,4.25435e-05,0.0,0.000505964,3.95047e-05,0.0,0.000221074,1.59538e-05,0.0,7.59706e-05,3.03882e-06,0.0,3.95047e-05,0.0,0.0,0.000317557,0.0,0.0,0.00100129,0.00434931,1.51941e-05,0.0014009,0.000395807,0.0,0.000997493,1.21553e-05,0.0,0.000496088,7.59706e-07,0.0,0.000114716,0.0,0.0,8.5087e-05,0.0,0.0,6.15361e-05,0.0,0.0,2.96285e-05,0.0,0.0,1.59538e-05,0.0,0.0,5.31794e-06,0.0,0.0,3.79853e-06,0.0,0.0,5.09003e-05,0.0,0.0,0.00143053,0.00694751,2.43106e-05,0.00627745,0.000822761,0.0,0.00431057,0.000264378,0.0,0.00354479,0.000113196,0.0,0.00321279,2.12718e-05,0.0,0.00403935,0.000189167,0.0,0.00485832,0.000218795,0.0,0.00472081,2.27912e-05,0.0,0.00270379,2.27912e-06,0.0,0.000538631,1.51941e-06,0.0,0.000112436,0.0,0.0,8.88856e-05,0.0,0.0
